bottom_themes,cross_sectional_spearman,d1_role,evidence_lane,horizon,long_short_spread,negative_leg_count,negative_leg_return,portfolio,positive_leg_count,positive_leg_return,signal_date,theme_count,top_themes
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.010040198904289643,0,0.0,top1_bottom1,1,-0.010040198904289643,2022-12-16,6,commercial_space
cybersecurity,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.006849388376289789,1,0.0031908105279998544,top2_bottom2,1,-0.010040198904289643,2022-12-16,6,commercial_space
cybersecurity|cloud_computing,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0022875774015194694,2,0.007752621502770174,top_half_bottom_half,1,-0.010040198904289643,2022-12-16,6,commercial_space
,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.023092419179692625,0,0.0,top1_bottom1,1,-0.023092419179692625,2022-12-16,6,commercial_space
cybersecurity,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0023064053579596733,1,0.025398824537652298,top2_bottom2,1,-0.023092419179692625,2022-12-16,6,commercial_space
cybersecurity|cloud_computing,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.011283779085642098,2,0.03437619826533472,top_half_bottom_half,1,-0.023092419179692625,2022-12-16,6,commercial_space
,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-19,6,
cloud_computing,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.001919731445309103,1,0.001919731445309103,top2_bottom2,0,0.0,2022-12-19,6,
cloud_computing|cybersecurity,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.001349611016052743,2,0.001349611016052743,top_half_bottom_half,0,0.0,2022-12-19,6,
,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-19,6,
cloud_computing,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.02425827937445091,1,0.02425827937445091,top2_bottom2,0,0.0,2022-12-19,6,
cloud_computing|cybersecurity,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.019403773993156237,2,0.019403773993156237,top_half_bottom_half,0,0.0,2022-12-19,6,
,0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-20,6,
,0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-20,6,
,0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2022-12-20,6,
,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-20,6,
,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-20,6,
,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2022-12-20,6,
,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-21,6,
,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-21,6,
,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2022-12-21,6,
,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-21,6,
,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-21,6,
,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2022-12-21,6,
,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-22,6,
solar_energy,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0573490195827141,1,0.0573490195827141,top2_bottom2,0,0.0,2022-12-22,6,
solar_energy,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.041903989718727996,1,0.0573490195827141,top_half_bottom_half,1,-0.015445029863986104,2022-12-22,6,cybersecurity
,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-22,6,
solar_energy,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.042782081855596954,1,0.042782081855596954,top2_bottom2,0,0.0,2022-12-22,6,
solar_energy,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.05613282299034561,1,0.042782081855596954,top_half_bottom_half,1,0.013350741134748656,2022-12-22,6,cybersecurity
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-23,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-23,6,
solar_energy,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.03320537939459811,1,0.03320537939459811,top_half_bottom_half,0,0.0,2022-12-23,6,
,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-23,6,
,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-23,6,
solar_energy,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.04524405787318431,1,0.04524405787318431,top_half_bottom_half,0,0.0,2022-12-23,6,
solar_energy,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005725165832210277,1,0.005725165832210277,top1_bottom1,0,0.0,2022-12-27,6,
solar_energy,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005725165832210277,1,0.005725165832210277,top2_bottom2,0,0.0,2022-12-27,6,
solar_energy|cloud_computing,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.015119794156803146,2,-0.015119794156803146,top_half_bottom_half,0,0.0,2022-12-27,6,
solar_energy,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0008178511190645166,1,0.0008178511190645166,top1_bottom1,0,0.0,2022-12-27,6,
solar_energy,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0008178511190645166,1,0.0008178511190645166,top2_bottom2,0,0.0,2022-12-27,6,
solar_energy|cloud_computing,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.01982124864748952,2,-0.01982124864748952,top_half_bottom_half,0,0.0,2022-12-27,6,
solar_energy,0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.004963471893154381,1,0.004963471893154381,top1_bottom1,0,0.0,2022-12-28,6,
solar_energy,0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.004963471893154381,1,0.004963471893154381,top2_bottom2,0,0.0,2022-12-28,6,
solar_energy,0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.004963471893154381,1,0.004963471893154381,top_half_bottom_half,0,0.0,2022-12-28,6,
solar_energy,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.022335518329691717,1,0.022335518329691717,top1_bottom1,0,0.0,2022-12-28,6,
solar_energy,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.022335518329691717,1,0.022335518329691717,top2_bottom2,0,0.0,2022-12-28,6,
solar_energy,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.022335518329691717,1,0.022335518329691717,top_half_bottom_half,0,0.0,2022-12-28,6,
solar_energy,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.01481378437069547,1,-0.01481378437069547,top1_bottom1,0,0.0,2022-12-29,6,
solar_energy,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.006195398147998743,1,-0.01481378437069547,top2_bottom2,1,0.008618386222696728,2022-12-29,6,cybersecurity
solar_energy|commercial_space,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007093892198767882,2,-0.021722383351970076,top_half_bottom_half,2,0.014628491153202194,2022-12-29,6,cloud_computing|cybersecurity
solar_energy,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.022705237621881036,1,-0.022705237621881036,top1_bottom1,0,0.0,2022-12-29,6,
solar_energy,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03210718595679407,1,-0.022705237621881036,top2_bottom2,1,-0.009401948334913035,2022-12-29,6,cybersecurity
solar_energy|commercial_space,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04848573229598391,2,-0.039463026997467954,top_half_bottom_half,2,-0.009022705298515954,2022-12-29,6,cloud_computing|cybersecurity
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-30,6,
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-30,6,
commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.05266924001768358,1,-0.007621931717695096,top_half_bottom_half,1,-0.04504730829998849,2022-12-30,6,cybersecurity
,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-12-30,6,
,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2022-12-30,6,
commercial_space,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04769305976224403,1,-0.022865795153085955,top_half_bottom_half,1,-0.024827264609158073,2022-12-30,6,cybersecurity
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.018756041515437083,1,-0.018756041515437083,top1_bottom1,0,0.0,2023-01-03,6,
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.018756041515437083,1,-0.018756041515437083,top2_bottom2,0,0.0,2023-01-03,6,
solar_energy|commercial_space,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.025400428514709472,2,-0.025400428514709472,top_half_bottom_half,0,0.0,2023-01-03,6,
solar_energy,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.06247412282220033,1,-0.06247412282220033,top1_bottom1,0,0.0,2023-01-03,6,
solar_energy,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.06247412282220033,1,-0.06247412282220033,top2_bottom2,0,0.0,2023-01-03,6,
solar_energy|commercial_space,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.050311324020993475,2,-0.050311324020993475,top_half_bottom_half,0,0.0,2023-01-03,6,
uranium_nuclear,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.07753882752158114,1,-0.07753882752158114,top1_bottom1,0,0.0,2023-01-04,6,
uranium_nuclear|solar_energy,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005207825304258562,2,-0.05493630784040382,top2_bottom2,1,0.06014413314466238,2023-01-04,6,semiconductors
uranium_nuclear|solar_energy|cybersecurity,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0258655144460885,3,-0.03427861869857388,top_half_bottom_half,1,0.06014413314466238,2023-01-04,6,semiconductors
uranium_nuclear,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.09404707802105561,1,-0.09404707802105561,top1_bottom1,0,0.0,2023-01-04,6,
uranium_nuclear|solar_energy,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014674188475297223,2,-0.10118960257517862,top2_bottom2,1,0.0865154140998814,2023-01-04,6,semiconductors
uranium_nuclear|solar_energy|cybersecurity,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.018968787063758485,3,-0.06754662703612291,top_half_bottom_half,1,0.0865154140998814,2023-01-04,6,semiconductors
solar_energy,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.06115705970694929,1,-0.06115705970694929,top1_bottom1,0,0.0,2023-01-05,6,
solar_energy|cybersecurity,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.037900138172845654,2,-0.037900138172845654,top2_bottom2,0,0.0,2023-01-05,6,
solar_energy|cybersecurity|cloud_computing,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03848524734356632,3,-0.03848524734356632,top_half_bottom_half,0,0.0,2023-01-05,6,
solar_energy,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.1250688983732049,1,-0.1250688983732049,top1_bottom1,0,0.0,2023-01-05,6,
solar_energy|cybersecurity,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0727847211462731,2,-0.0727847211462731,top2_bottom2,0,0.0,2023-01-05,6,
solar_energy|cybersecurity|cloud_computing,-0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.07334521549692223,3,-0.07334521549692223,top_half_bottom_half,0,0.0,2023-01-05,6,
,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-06,6,
,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-06,6,
solar_energy,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.04140630395448586,1,-0.06960929949866168,top_half_bottom_half,1,0.028202995544175824,2023-01-06,6,semiconductors
,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-06,6,
,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-06,6,
solar_energy,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0426514356127532,1,-0.09001200416437372,top_half_bottom_half,1,0.04736056855162052,2023-01-06,6,semiconductors
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-09,6,
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-09,6,
solar_energy,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.09475941076246697,1,-0.09475941076246697,top_half_bottom_half,0,0.0,2023-01-09,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-09,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-09,6,
solar_energy,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.10293526661773322,1,-0.10293526661773322,top_half_bottom_half,0,0.0,2023-01-09,6,
,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-10,6,
,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-10,6,
commercial_space,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.031409810691815476,1,-0.031409810691815476,top_half_bottom_half,0,0.0,2023-01-10,6,
,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-10,6,
,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-10,6,
commercial_space,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.01144390611627788,1,-0.01144390611627788,top_half_bottom_half,0,0.0,2023-01-10,6,
,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-11,6,
,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-11,6,
commercial_space,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027589530446952892,1,-0.027589530446952892,top_half_bottom_half,0,0.0,2023-01-11,6,
,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-11,6,
,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2023-01-11,6,
commercial_space,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.006776349984628616,1,0.006776349984628616,top_half_bottom_half,0,0.0,2023-01-11,6,
,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2023-01-12,6,
commercial_space,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.005268137328741651,1,0.005268137328741651,top2_bottom2,0,0.0,2023-01-12,6,
commercial_space|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.004741303823227627,2,-0.004741303823227627,top_half_bottom_half,0,0.0,2023-01-12,6,
